QuoteID,DateID,CustomerID,ProductID,QuoteValue,Status
Q000623,20250517,C0412,P013,5121,Lost
Q000624,20251128,C0439,P010,3680,Won
Q000625,20240317,C0450,P009,9316,Won
Q000626,20260508,C0685,P002,9245,Lost
Q000627,20240901,C0972,P010,3051,Lost
Q000628,20240609,C0594,P014,8843,Won
Q000629,20250307,C0042,P004,6053,Lost
Q000630,20250615,C0700,P001,2275,Won
Q000631,20260608,C0100,P013,7451,Won
Q000632,20250223,C0226,P004,9752,Won
Q000633,20240130,C0788,P012,5620,Lost
Q000634,20261022,C0419,P002,6040,Won
Q000635,20251111,C0205,P011,2152,Won
Q000636,20250828,C0079,P006,8462,Won
Q000637,20251126,C0869,P012,609,Lost
Q000638,20250608,C0696,P014,4897,Won
Q000639,20260422,C0578,P014,9831,Won
Q000640,20260710,C0781,P008,1782,Won
Q000641,20241220,C0121,P003,7698,Won
Q000642,20240319,C0884,P010,2781,Pending
Q000643,20250712,C0864,P005,8787,Won
Q000644,20250222,C0972,P008,3530,Pending
Q000645,20260726,C0485,P011,1198,Lost
Q000646,20251027,C0373,P010,1089,Pending
Q000647,20251021,C0205,P013,8549,Won
Q000648,20240722,C0234,P001,9633,Won
Q000649,20260611,C0450,P008,2591,Pending
Q000650,20240220,C0725,P009,569,Lost
Q000651,20250706,C0592,P003,8397,Pending
Q000652,20260218,C0476,P003,7357,Lost
Q000653,20250402,C0779,P007,1294,Lost
Q000654,20250304,C0627,P004,4901,Lost
Q000655,20250312,C0006,P007,8238,Lost
Q000656,20260502,C0989,P008,3989,Won
Q000657,20260310,C0494,P014,1728,Lost
Q000658,20250919,C0404,P007,2380,Lost
Q000659,20250418,C0248,P012,9914,Won
Q000660,20260506,C0154,P009,2497,Lost
Q000661,20261128,C0201,P012,8326,Pending
Q000662,20251119,C0192,P007,5091,Lost
Q000663,20260122,C0685,P005,6546,Lost
Q000664,20251230,C0137,P005,1692,Won
Q000665,20260303,C0800,P014,6836,Lost
Q000666,20261025,C0499,P003,4350,Lost
Q000667,20240624,C0496,P012,4912,Won
Q000668,20240520,C0809,P009,4854,Won
Q000669,20240607,C0241,P003,7591,Won
Q000670,20250219,C0215,P005,5198,Pending
Q000671,20260511,C0555,P004,7764,Lost
Q000672,20241024,C0405,P006,5204,Pending
Q000673,20260114,C0913,P003,8540,Lost
Q000674,20260921,C0116,P011,3814,Won
Q000675,20250218,C0070,P004,4316,Won
Q000676,20250517,C0216,P008,4551,Lost
Q000677,20250420,C0789,P007,1959,Lost
Q000678,20250320,C0862,P005,4310,Won
Q000679,20240827,C0736,P008,4061,Won
Q000680,20261231,C0546,P004,3224,Won
Q000681,20240419,C0104,P002,9539,Lost
Q000682,20260125,C0158,P009,7928,Lost
Q000683,20260309,C0689,P004,8712,Won
Q000684,20250217,C0836,P013,1066,Won
Q000685,20260813,C0699,P012,7470,Won
Q000686,20250412,C0173,P015,7311,Lost
Q000687,20250711,C0239,P002,1795,Pending
Q000688,20250716,C0610,P001,7391,Lost
Q000689,20250704,C0389,P008,4518,Won
Q000690,20250202,C0421,P008,827,Won
Q000691,20250522,C0975,P007,2273,Pending
Q000692,20240208,C0344,P002,6528,Won
Q000693,20250210,C0268,P010,1515,Pending
Q000694,20241023,C0543,P015,3279,Won
Q000695,20240614,C0319,P007,9824,Lost
Q000696,20260413,C0096,P015,5976,Lost
Q000697,20250502,C0990,P004,6943,Pending
Q000698,20250129,C0235,P002,7959,Pending
Q000699,20251112,C0207,P004,8651,Lost
Q000700,20240507,C0155,P015,2774,Lost
Q000701,20250318,C0207,P004,5052,Won
Q000702,20260613,C0020,P001,7435,Won
Q000703,20250306,C0002,P013,657,Won
Q000704,20250404,C0526,P007,4757,Lost
Q000705,20241212,C0510,P010,2852,Won
Q000706,20261212,C0699,P010,9519,Won
Q000707,20260129,C0789,P011,6891,Lost
Q000708,20240803,C0889,P011,9401,Pending
Q000709,20250702,C0268,P003,925,Won
Q000710,20241008,C0653,P012,6427,Won
Q000711,20240919,C0617,P002,9981,Won
Q000712,20260131,C0715,P007,8412,Lost
Q000713,20240805,C0265,P012,8010,Won
Q000714,20260521,C0703,P008,9458,Lost
Q000715,20240424,C0285,P005,3267,Won
Q000716,20240201,C0636,P008,7018,Lost
Q000717,20250530,C0525,P013,2047,Lost
Q000718,20240214,C0199,P004,1573,Won
Q000719,20240810,C0836,P009,1191,Won
Q000720,20260113,C0766,P013,2229,Pending
Q000721,20250619,C0913,P014,6448,Won
Q000722,20251101,C0982,P013,4090,Won
Q000723,20240527,C0876,P007,947,Won
Q000724,20260808,C0664,P012,3877,Pending
Q000725,20240811,C0015,P003,6587,Lost
Q000726,20240622,C0709,P008,3871,Pending
Q000727,20250206,C0483,P008,8322,Lost
Q000728,20240615,C0189,P005,2643,Won
Q000729,20261120,C0334,P006,6070,Won
Q000730,20260110,C0013,P005,1878,Lost
Q000731,20240331,C0673,P011,8562,Lost
Q000732,20250721,C0810,P004,9308,Lost
Q000733,20240126,C0593,P014,8774,Lost
Q000734,20261012,C0562,P004,3046,Won
Q000735,20240209,C0022,P010,4207,Won
Q000736,20261106,C0682,P014,1402,Won
Q000737,20250422,C0487,P002,3766,Won
Q000738,20240321,C0947,P004,4297,Won
Q000739,20241215,C0348,P011,3972,Lost
Q000740,20240402,C0305,P010,1628,Won
Q000741,20261225,C0920,P010,2352,Won
Q000742,20260115,C0522,P015,3068,Pending
Q000743,20240219,C0688,P011,9492,Won
Q000744,20240210,C0395,P005,2959,Won
Q000745,20241023,C0383,P010,5056,Won
Q000746,20240604,C0297,P015,2168,Won
Q000747,20261004,C0025,P015,3247,Lost
Q000748,20241016,C0580,P011,6143,Lost
Q000749,20260808,C0990,P014,2702,Pending
Q000750,20260210,C0342,P006,937,Won
Q000751,20260713,C0723,P013,7004,Lost
Q000752,20240823,C0913,P014,7194,Won
Q000753,20261201,C0064,P009,5225,Pending
Q000754,20261205,C0624,P002,8203,Pending
Q000755,20261110,C0407,P005,6530,Won
Q000756,20261106,C0529,P015,1555,Won
Q000757,20250224,C0709,P002,3718,Won
Q000758,20241115,C0635,P002,1768,Lost
Q000759,20240524,C0063,P008,3672,Won
Q000760,20251003,C0350,P011,6634,Won
Q000761,20240809,C0973,P011,4531,Lost
Q000762,20240624,C0504,P002,4942,Lost
Q000763,20250706,C0172,P002,3659,Lost
Q000764,20250910,C0144,P014,4620,Won
Q000765,20261205,C0148,P003,7729,Pending
Q000766,20240424,C0754,P011,8566,Won
Q000767,20250209,C0978,P014,4208,Won
Q000768,20241115,C0134,P003,1064,Lost
Q000769,20240414,C0679,P009,8075,Won
Q000770,20260706,C0166,P006,5124,Pending
Q000771,20250924,C0600,P002,7715,Lost
Q000772,20241204,C0140,P009,1486,Won
Q000773,20240806,C0287,P006,9504,Won
Q000774,20250731,C0470,P014,5820,Lost
Q000775,20250614,C0027,P010,7628,Lost
Q000776,20260504,C0513,P007,3557,Lost
Q000777,20260728,C0382,P011,7475,Won
Q000778,20250502,C0285,P007,9662,Won
Q000779,20260623,C0767,P003,6403,Won
Q000780,20250626,C0217,P005,7544,Won
Q000781,20260103,C0422,P013,9620,Won
Q000782,20240104,C0779,P005,2709,Won
Q000783,20260417,C0093,P004,4183,Lost
Q000784,20240225,C0527,P009,1006,Won
Q000785,20240306,C0280,P013,6459,Pending
Q000786,20260410,C0689,P008,4248,Pending
Q000787,20250205,C0175,P014,5514,Lost
Q000788,20250112,C0015,P004,7636,Won
Q000789,20240818,C0271,P009,2921,Won
Q000790,20260525,C0662,P006,8351,Won
Q000791,20261025,C0717,P006,8527,Lost
Q000792,20260702,C0722,P004,9588,Pending
Q000793,20240524,C0676,P004,5144,Won
Q000794,20250810,C0188,P008,2492,Won
Q000795,20251215,C0941,P011,8341,Lost
Q000796,20250202,C0648,P003,9266,Lost
Q000797,20250527,C0301,P004,9454,Won
Q000798,20260115,C0688,P014,6686,Won
Q000799,20240525,C0936,P008,5029,Won
Q000800,20261011,C0387,P012,9572,Lost
Q000801,20240426,C0074,P005,9409,Lost
Q000802,20240926,C0916,P015,581,Won
Q000803,20251129,C0643,P001,7742,Won
Q000804,20251104,C0418,P006,2209,Lost
Q000805,20261224,C0826,P006,1766,Won
Q000806,20250204,C0803,P005,3016,Won
Q000807,20250614,C0200,P010,5134,Won
Q000808,20240114,C0903,P013,6061,Won
Q000809,20261218,C0507,P004,785,Won
Q000810,20250706,C0739,P007,9550,Won
Q000811,20241019,C0290,P011,3871,Lost
Q000812,20241101,C0019,P010,4542,Won
Q000813,20260812,C0222,P009,9518,Won
Q000814,20240918,C0146,P013,8642,Won
Q000815,20240913,C0153,P010,3129,Won
Q000816,20240315,C0964,P001,4575,Pending
Q000817,20240714,C0624,P002,629,Lost
Q000818,20241118,C0436,P011,6475,Won
Q000819,20240514,C0312,P007,8620,Lost
Q000820,20260527,C0107,P007,4714,Won
Q000821,20251126,C0993,P004,4369,Lost
Q000822,20250608,C0178,P007,5176,Won
Q000823,20261027,C0534,P013,8371,Lost
Q000824,20240616,C0457,P005,3538,Pending
Q000825,20260818,C0375,P003,5849,Won
Q000826,20250524,C0928,P007,3759,Lost
Q000827,20240123,C0998,P014,3664,Pending
Q000828,20240208,C0432,P003,1993,Won
Q000829,20240423,C0965,P010,7294,Won
Q000830,20241202,C0934,P010,574,Won
Q000831,20250906,C0781,P008,594,Won
Q000832,20250503,C0412,P004,6237,Won
Q000833,20260902,C0801,P007,5028,Won
Q000834,20260610,C0281,P013,3750,Lost
Q000835,20260621,C0068,P015,4181,Won
Q000836,20260913,C0347,P012,4429,Pending
Q000837,20250415,C0348,P008,3943,Lost
Q000838,20240901,C0049,P006,546,Won
Q000839,20250904,C0983,P012,4754,Won
Q000840,20261201,C0316,P005,3895,Won
Q000841,20240318,C0571,P007,9578,Won
Q000842,20251218,C0563,P013,6518,Won
Q000843,20240215,C0425,P006,1260,Won
Q000844,20251116,C0845,P011,5963,Lost
Q000845,20241205,C0644,P009,9082,Won
Q000846,20240430,C0613,P006,6654,Won
Q000847,20261123,C0219,P011,5230,Lost
Q000848,20260117,C0409,P007,7277,Won
Q000849,20241220,C0289,P004,9360,Won
Q000850,20251019,C0674,P011,8693,Won
Q000851,20250127,C0458,P007,7625,Won
Q000852,20240225,C0861,P008,8880,Won
Q000853,20250916,C0931,P004,4661,Lost
Q000854,20261204,C0766,P004,5094,Lost
Q000855,20261212,C0222,P001,4159,Won
Q000856,20241213,C0343,P013,9662,Lost
Q000857,20250809,C0710,P006,5316,Lost
Q000858,20240529,C0794,P015,4061,Won
Q000859,20250724,C0191,P015,1485,Won
Q000860,20240928,C0525,P002,1131,Won
Q000861,20250916,C0243,P014,9320,Won
Q000862,20240706,C0789,P015,3627,Won
Q000863,20250516,C0668,P002,9935,Pending
Q000864,20240520,C0849,P001,8156,Won
Q000865,20260913,C0574,P010,7002,Pending
Q000866,20261219,C0554,P005,8353,Won
Q000867,20240907,C0716,P014,6045,Pending
Q000868,20260328,C0569,P006,4615,Won
Q000869,20240709,C0497,P012,3110,Won
Q000870,20240314,C0525,P003,2116,Won
Q000871,20251017,C0624,P002,3307,Pending
Q000872,20241128,C0705,P013,4253,Won
Q000873,20240118,C0471,P014,8767,Won
Q000874,20260613,C0719,P010,6090,Won
Q000875,20240727,C0959,P008,1949,Won
Q000876,20241129,C0222,P003,8618,Won
Q000877,20240923,C0671,P008,9721,Won
Q000878,20250714,C0086,P004,9761,Lost
Q000879,20260618,C0236,P014,1755,Lost
Q000880,20261018,C0937,P008,621,Won
Q000881,20251029,C0440,P002,5495,Lost
Q000882,20240315,C0291,P011,8854,Won
Q000883,20250820,C0376,P011,2688,Won
Q000884,20241118,C0634,P014,5612,Won
Q000885,20251209,C0274,P001,1471,Won
Q000886,20240628,C0653,P012,8656,Won
Q000887,20261229,C0538,P002,847,Lost
Q000888,20260302,C0029,P008,6999,Lost
Q000889,20240426,C0747,P005,6315,Won
Q000890,20240507,C0115,P007,4520,Won
Q000891,20251211,C0754,P008,4581,Won
Q000892,20260421,C0780,P015,9250,Lost
Q000893,20260730,C0707,P001,9531,Won
Q000894,20260102,C0039,P009,2722,Pending
Q000895,20250322,C0998,P008,9376,Pending
Q000896,20261028,C0372,P013,3249,Lost
Q000897,20260212,C0824,P004,6446,Lost
Q000898,20241125,C0353,P007,6103,Won
Q000899,20250312,C0807,P013,2430,Won
Q000900,20250307,C0952,P013,1029,Lost
Q000901,20240602,C0726,P010,1708,Won
Q000902,20250910,C0841,P007,9394,Lost
Q000903,20240123,C0053,P011,4250,Won
Q000904,20240706,C0373,P006,4994,Lost
Q000905,20260527,C0058,P003,7634,Won
Q000906,20240518,C0347,P002,9698,Lost
Q000907,20250512,C0253,P002,1272,Won
Q000908,20250527,C0470,P005,6885,Won
Q000909,20240629,C0995,P014,4018,Won
Q000910,20250131,C0521,P014,2012,Won
Q000911,20260413,C0985,P002,5101,Lost
Q000912,20240101,C0599,P003,5478,Lost
Q000913,20261123,C0345,P015,4783,Won
Q000914,20250921,C0788,P010,9646,Lost
Q000915,20260731,C0979,P012,4443,Won
Q000916,20261028,C0062,P011,3499,Won
Q000917,20250618,C0278,P001,9363,Won
Q000918,20240704,C0921,P010,8421,Lost
Q000919,20260617,C0879,P012,6223,Won
Q000920,20251011,C0388,P013,8385,Lost
Q000921,20250602,C0142,P001,4885,Lost
Q000922,20240218,C0599,P001,6568,Lost
Q000923,20250818,C0258,P005,1519,Won
Q000924,20260202,C0374,P011,6197,Lost
Q000925,20261007,C0918,P014,2332,Lost
Q000926,20240711,C0552,P015,2750,Won
Q000927,20240910,C0199,P011,830,Won
Q000928,20261227,C0888,P002,6478,Lost
Q000929,20260925,C0456,P011,9402,Lost
Q000930,20260920,C0799,P001,3267,Won
Q000931,20261222,C0668,P006,5054,Won
Q000932,20240921,C0497,P008,2639,Won
Q000933,20250702,C0522,P012,1523,Lost
Q000934,20260221,C0681,P003,2232,Lost
Q000935,20241116,C0976,P005,949,Lost
Q000936,20261005,C0553,P007,5854,Lost
Q000937,20260310,C0658,P004,7375,Won
Q000938,20261231,C0682,P013,5645,Pending
Q000939,20250707,C0924,P010,7501,Won
Q000940,20260404,C0020,P009,836,Won
Q000941,20250718,C0485,P014,2935,Lost
Q000942,20241019,C0131,P012,1824,Lost
Q000943,20240912,C0931,P012,5711,Won
Q000944,20240407,C0168,P004,507,Won
Q000945,20251225,C0937,P001,4730,Lost
Q000946,20240818,C0847,P007,9460,Won
Q000947,20260529,C0053,P005,511,Won
Q000948,20260806,C0367,P004,4397,Pending
Q000949,20251207,C0581,P009,7104,Won
Q000950,20250512,C0167,P003,5387,Lost
Q000951,20240414,C0927,P002,7949,Lost
Q000952,20250305,C0386,P004,6016,Lost
Q000953,20250905,C0477,P001,5352,Won
Q000954,20240420,C0418,P004,2757,Lost
Q000955,20241208,C0248,P009,3547,Lost
Q000956,20260404,C0444,P013,5046,Won
Q000957,20240610,C0827,P015,3512,Lost
Q000958,20250921,C0839,P005,5834,Won
Q000959,20250620,C0678,P014,540,Won
Q000960,20260409,C0372,P010,1838,Won
Q000961,20260510,C0083,P013,2588,Pending
Q000962,20250904,C0218,P001,585,Lost
Q000963,20261027,C0754,P014,3979,Lost
Q000964,20260225,C0644,P007,9001,Won
Q000965,20241205,C0708,P015,4341,Won
Q000966,20240808,C0136,P008,8068,Won
Q000967,20250925,C0222,P001,9029,Won
Q000968,20250711,C0115,P005,2198,Won
Q000969,20261103,C0950,P008,968,Lost
Q000970,20260111,C0736,P005,7483,Won
Q000971,20250124,C0507,P012,4519,Won
Q000972,20240630,C0415,P008,5138,Won
Q000973,20250919,C0167,P008,6759,Won
Q000974,20251104,C1000,P002,5364,Lost
Q000975,20240717,C0158,P011,5269,Pending
Q000976,20260320,C0364,P009,618,Won
Q000977,20260601,C0561,P003,2300,Won
Q000978,20240813,C0195,P014,5965,Pending
Q000979,20241121,C0815,P011,6811,Lost
Q000980,20241031,C0913,P006,2188,Won
Q000981,20250816,C0206,P004,8284,Won
Q000982,20240229,C0551,P012,8689,Won
Q000983,20240113,C0710,P001,7121,Lost
Q000984,20261022,C0280,P013,4185,Won
Q000985,20251125,C0825,P002,8553,Lost
Q000986,20241229,C0583,P007,9258,Won
Q000987,20240929,C0580,P002,9485,Lost
Q000988,20261208,C0977,P005,4742,Won
Q000989,20260624,C0930,P007,6714,Lost
Q000990,20260803,C0478,P003,8836,Won
Q000991,20240213,C0649,P013,9973,Won
Q000992,20241027,C0166,P004,5553,Lost
Q000993,20241016,C0899,P007,8785,Pending
Q000994,20250322,C0148,P003,4695,Lost
Q000995,20240810,C0981,P009,8842,Lost
Q000996,20250325,C0146,P005,6074,Pending
Q000997,20260307,C0346,P007,3183,Won
Q000998,20240305,C0543,P009,7959,Won
Q000999,20250803,C0500,P005,5334,Won
Q001000,20251228,C0585,P012,3940,Won
Q001001,20260611,C0813,P015,9084,Lost
Q001002,20251120,C0574,P012,9682,Lost
Q001003,20260615,C0830,P002,3995,Won
Q001004,20240811,C1000,P002,9175,Won
Q001005,20241217,C0202,P004,7522,Won
Q001006,20251014,C0940,P012,1076,Won
Q001007,20260128,C0256,P005,2427,Won
Q001008,20240801,C0404,P008,3295,Won
Q001009,20260814,C0996,P014,4191,Lost
Q001010,20250206,C0075,P012,9073,Lost
Q001011,20260610,C0331,P015,2061,Lost
Q001012,20251205,C0746,P007,2894,Won
Q001013,20261218,C0512,P001,8381,Lost
Q001014,20240114,C0220,P004,7613,Lost
Q001015,20241129,C0692,P013,4854,Lost
Q001016,20250928,C0460,P012,2973,Won
Q001017,20260222,C0375,P013,544,Won
Q001018,20261126,C0557,P006,1199,Pending
Q001019,20250522,C0380,P005,6492,Pending
Q001020,20260111,C0373,P004,7089,Won
Q001021,20241208,C0576,P001,3971,Won
Q001022,20240618,C0266,P002,664,Won
Q001023,20261221,C0650,P011,8545,Won
Q001024,20250701,C0178,P010,1187,Lost
Q001025,20250701,C0244,P004,8968,Lost
Q001026,20240913,C0815,P007,5693,Lost
Q001027,20241218,C0987,P004,2461,Lost
Q001028,20241109,C0766,P001,1588,Won
Q001029,20240419,C0652,P012,4824,Won
Q001030,20240705,C0348,P001,7159,Pending
Q001031,20250804,C0762,P010,9691,Pending
Q001032,20240723,C0317,P010,6603,Won
Q001033,20250118,C0608,P005,3405,Pending
Q001034,20260413,C0427,P013,9910,Lost
Q001035,20240815,C0594,P014,8727,Won
Q001036,20260427,C0264,P001,5925,Lost
Q001037,20241006,C0527,P003,7210,Won
Q001038,20240331,C0898,P015,9754,Won
Q001039,20250721,C0530,P014,9094,Won
Q001040,20240820,C0519,P005,7146,Lost
Q001041,20240422,C0910,P008,2875,Won
Q001042,20260922,C0317,P011,5252,Won
Q001043,20240602,C0180,P011,1620,Won
Q001044,20240120,C0880,P007,792,Lost
Q001045,20251202,C0352,P009,9094,Won
Q001046,20250725,C0946,P001,6784,Lost
Q001047,20250714,C0160,P012,3268,Won
Q001048,20240609,C0231,P005,1545,Pending
Q001049,20251025,C0933,P010,8529,Won
Q001050,20261217,C0080,P003,4079,Lost
Q001051,20260421,C0190,P013,5331,Won
Q001052,20260710,C0870,P012,7611,Won
Q001053,20260319,C0665,P006,981,Pending
Q001054,20261126,C0505,P003,9013,Won
Q001055,20240105,C0575,P009,3950,Lost
Q001056,20250201,C0937,P005,5314,Lost
Q001057,20250116,C0615,P012,9948,Lost
Q001058,20250210,C0206,P015,5934,Won
Q001059,20250621,C0242,P009,7275,Won
Q001060,20240320,C0723,P004,3165,Pending
Q001061,20250104,C0334,P007,5343,Won
Q001062,20250223,C0410,P009,5040,Won
Q001063,20240529,C0706,P007,5230,Won
Q001064,20240531,C0130,P010,4648,Lost
Q001065,20240822,C0001,P006,6053,Pending
Q001066,20260815,C0750,P008,5897,Won
Q001067,20241018,C0829,P012,6265,Won
Q001068,20260609,C0381,P011,7485,Won
Q001069,20241104,C0159,P003,9357,Won
Q001070,20260919,C0225,P004,7515,Won
Q001071,20250412,C0194,P010,1746,Won
Q001072,20241219,C0310,P007,3069,Won
Q001073,20240829,C0841,P002,508,Won
Q001074,20260823,C0101,P012,8610,Lost
Q001075,20260729,C0025,P008,6585,Lost
Q001076,20250415,C0728,P007,9680,Won
Q001077,20240214,C0136,P012,9113,Lost
Q001078,20260922,C0476,P008,8399,Pending
Q001079,20260405,C0482,P006,1310,Lost
Q001080,20260525,C0966,P015,8609,Won
Q001081,20250421,C0654,P010,6570,Pending
Q001082,20260929,C0297,P006,549,Won
Q001083,20250313,C0727,P006,3709,Pending
Q001084,20250829,C0208,P009,4782,Won
Q001085,20240827,C0098,P014,6801,Pending
Q001086,20260823,C0666,P015,1408,Pending
Q001087,20250512,C0589,P006,4613,Pending
Q001088,20261023,C0203,P003,5589,Lost
Q001089,20241107,C0211,P013,7470,Won
Q001090,20240119,C0976,P009,3137,Won
Q001091,20250105,C0452,P003,3848,Lost
Q001092,20240831,C0897,P005,6769,Lost
Q001093,20260707,C0417,P001,3237,Lost
Q001094,20240101,C0700,P005,3734,Pending
Q001095,20240210,C0994,P007,7103,Pending
Q001096,20250427,C0521,P015,1574,Won
Q001097,20240509,C0487,P015,837,Lost
Q001098,20240710,C0264,P006,1772,Won
Q001099,20240628,C0437,P009,7402,Won
Q001100,20260216,C0503,P002,4247,Won
Q001101,20251227,C0926,P015,7073,Won
Q001102,20241025,C0711,P009,2688,Won
Q001103,20260919,C0066,P011,1146,Won
Q001104,20250324,C0618,P011,5253,Lost
Q001105,20251009,C0568,P004,9951,Won
Q001106,20240303,C0497,P004,2689,Won
Q001107,20240301,C0663,P011,8084,Won
Q001108,20250527,C0544,P009,5529,Lost
Q001109,20260427,C0433,P001,7487,Won
Q001110,20241127,C0278,P012,995,Won
Q001111,20261026,C0479,P007,927,Lost
Q001112,20260821,C0316,P003,3876,Lost
Q001113,20260218,C0931,P006,4716,Lost
Q001114,20260427,C0225,P015,9788,Won
Q001115,20260830,C0592,P006,3058,Lost
Q001116,20260110,C0916,P006,3486,Won
Q001117,20241202,C0763,P015,7973,Won
Q001118,20260120,C0126,P003,5661,Lost
Q001119,20240328,C0750,P008,2404,Won
Q001120,20261017,C0165,P009,4704,Won
Q001121,20250416,C0393,P003,8742,Lost
Q001122,20251125,C0219,P011,2826,Won
Q001123,20261109,C0043,P001,5262,Won
Q001124,20240120,C0490,P006,8661,Won
Q001125,20260314,C0726,P009,7343,Won
Q001126,20260430,C0725,P008,1079,Won
Q001127,20250421,C0626,P011,2107,Lost
Q001128,20250308,C0932,P003,5283,Lost
Q001129,20260523,C0510,P013,7098,Lost
Q001130,20261104,C0084,P013,8130,Lost
Q001131,20250810,C0513,P010,5692,Won
Q001132,20250810,C0922,P009,7953,Lost
Q001133,20241106,C0741,P006,4157,Pending
Q001134,20240703,C0319,P002,1538,Pending
Q001135,20250727,C0459,P009,9644,Won
Q001136,20250628,C0591,P006,9107,Won
Q001137,20260620,C0142,P011,3829,Won
Q001138,20240524,C0100,P005,1577,Lost
Q001139,20240725,C0094,P006,2468,Won
Q001140,20250714,C0055,P007,3900,Won
Q001141,20240306,C0648,P009,8277,Lost
Q001142,20260513,C0751,P009,7673,Won
Q001143,20260608,C0524,P014,6212,Won
Q001144,20251214,C0330,P006,8496,Won
Q001145,20251005,C0960,P010,4333,Won
Q001146,20250205,C0010,P010,3585,Won
Q001147,20260505,C0026,P008,9351,Pending
Q001148,20250429,C0444,P009,3398,Lost
Q001149,20250918,C0027,P015,3643,Won
Q001150,20250322,C0307,P007,2182,Won
Q001151,20260703,C0232,P011,1047,Lost
Q001152,20240630,C0939,P003,769,Lost
Q001153,20260410,C0939,P014,8475,Won
Q001154,20250623,C0362,P003,7769,Pending
Q001155,20240924,C0683,P007,2219,Lost
Q001156,20250720,C0081,P002,2841,Won
Q001157,20250212,C0259,P009,3941,Pending
Q001158,20251027,C0806,P003,8433,Won
Q001159,20260512,C0159,P012,4806,Pending
Q001160,20250517,C0703,P015,4526,Won
