SaleID,DateID,CustomerID,ProductID,ManufacturerID,EmployeeID,InstallerID,Quantity,Revenue,Cost,Profit
S000368,20240629,C0066,P008,M005,E004,I003,1,5066,2786.3,2279.7
S000369,20260226,C0954,P010,M007,E010,I005,3,877,570.05,306.95
S000370,20240427,C0969,P012,M003,E008,I004,1,1723,1119.95,603.05
S000371,20261127,C0293,P004,M004,E001,I005,5,2941,1764.6,1176.4
S000372,20241213,C0691,P009,M001,E006,I002,1,3397,1868.35,1528.65
S000373,20250719,C0799,P003,M007,E006,I004,4,1377,826.2,550.8
S000374,20261126,C0016,P010,M002,E002,I005,3,1210,786.5,423.5
S000375,20251213,C0356,P012,M005,E004,I005,2,1645,1069.25,575.75
S000376,20240110,C0268,P008,M003,E007,I005,1,4809,2644.95,2164.05
S000377,20261027,C0302,P009,M006,E002,I005,3,2092,1150.6,941.4
S000378,20250527,C0711,P015,M008,E007,I005,4,1601,1040.65,560.35
S000379,20251126,C0985,P013,M008,E008,I005,1,998,648.7,349.3
S000380,20250612,C0070,P008,M007,E004,I002,3,2452,1348.6,1103.4
S000381,20261123,C0549,P007,M001,E005,I002,3,5392,2426.4,2965.6
S000382,20251201,C0078,P002,M003,E008,I003,3,1317,856.05,460.95
S000383,20250705,C0188,P004,M004,E008,I002,2,2374,1424.4,949.6
S000384,20250627,C0212,P012,M004,E004,I002,5,995,646.75,348.25
S000385,20240806,C0123,P006,M002,E008,I005,1,3777,1699.65,2077.35
S000386,20240327,C0869,P013,M008,E006,I005,3,1608,1045.2,562.8
S000387,20261002,C0188,P008,M005,E007,I002,5,3750,2062.5,1687.5
S000388,20261212,C0819,P003,M007,E008,I005,1,1310,786.0,524.0
S000389,20260317,C0882,P009,M003,E008,I001,5,4344,2389.2,1954.8
S000390,20240118,C0013,P008,M004,E007,I005,1,4085,2246.75,1838.25
S000391,20250615,C0192,P006,M005,E004,I003,4,5462,2457.9,3004.1
S000392,20260119,C0189,P010,M008,E007,I002,4,1502,976.3,525.7
S000393,20260117,C0875,P012,M007,E005,I004,2,1262,820.3,441.7
S000394,20250413,C0834,P010,M002,E005,I002,5,1068,694.2,373.8
S000395,20250205,C0150,P007,M003,E008,I001,2,5620,2529.0,3091.0
S000396,20241002,C0915,P007,M006,E008,I003,3,6592,2966.4,3625.6
S000397,20260326,C0102,P009,M003,E001,I002,3,1890,1039.5,850.5
S000398,20260710,C0763,P008,M006,E005,I003,3,2288,1258.4,1029.6
S000399,20251205,C0021,P009,M007,E002,I003,5,3611,1986.05,1624.95
S000400,20241223,C0800,P004,M005,E006,I003,5,2381,1428.6,952.4
S000401,20240609,C0391,P008,M005,E008,I002,2,5161,2838.55,2322.45
S000402,20251121,C0432,P011,M007,E002,I001,2,2454,1595.1,858.9
S000403,20251004,C0325,P006,M005,E005,I005,4,4369,1966.05,2402.95
S000404,20260113,C0766,P005,M008,E007,I002,2,6144,2764.8,3379.2
S000405,20240913,C0746,P014,M004,E005,I001,2,547,355.55,191.45
S000406,20240729,C0098,P003,M002,E008,I005,1,2013,1207.8,805.2
S000407,20261209,C0784,P001,M002,E002,I003,5,1313,853.45,459.55
S000408,20260309,C0317,P003,M004,E004,I003,4,1372,823.2,548.8
S000409,20240925,C0540,P011,M003,E001,I001,3,1058,687.7,370.3
S000410,20260902,C0479,P014,M005,E009,I004,2,1166,757.9,408.1
S000411,20241228,C0606,P012,M008,E010,I004,5,1604,1042.6,561.4
S000412,20261229,C0318,P011,M006,E008,I005,2,2109,1370.85,738.15
S000413,20260623,C0316,P013,M006,E007,I003,2,683,443.95,239.05
S000414,20240101,C0536,P005,M003,E006,I003,4,2586,1163.7,1422.3
S000415,20261004,C0970,P009,M008,E005,I001,4,1568,862.4,705.6
S000416,20250418,C0816,P013,M001,E009,I003,2,1099,714.35,384.65
S000417,20260614,C0405,P007,M004,E003,I004,4,7092,3191.4,3900.6
S000418,20240611,C0433,P004,M004,E009,I005,3,1738,1042.8,695.2
S000419,20261225,C0829,P005,M005,E007,I002,1,7812,3515.4,4296.6
S000420,20250816,C0114,P003,M008,E010,I004,3,1479,887.4,591.6
S000421,20261004,C0193,P012,M006,E001,I002,1,1775,1153.75,621.25
S000422,20250115,C0996,P009,M002,E005,I003,2,1681,924.55,756.45
S000423,20240117,C0239,P012,M002,E003,I001,4,1397,908.05,488.95
S000424,20260510,C0320,P004,M008,E006,I004,1,1900,1140.0,760.0
S000425,20241026,C0058,P006,M005,E007,I001,5,3157,1420.65,1736.35
S000426,20250128,C0918,P008,M005,E007,I001,1,2987,1642.85,1344.15
S000427,20260227,C0790,P013,M008,E004,I001,2,1009,655.85,353.15
S000428,20261203,C0682,P008,M004,E008,I004,3,2269,1247.95,1021.05
S000429,20241120,C0645,P015,M001,E009,I005,1,1161,754.65,406.35
S000430,20250903,C0204,P005,M006,E001,I002,1,6442,2898.9,3543.1
S000431,20260608,C0333,P004,M001,E003,I003,5,2496,1497.6,998.4
S000432,20250512,C0010,P002,M001,E010,I004,5,1310,851.5,458.5
S000433,20240702,C0255,P003,M003,E008,I001,5,1960,1176.0,784.0
S000434,20240502,C0062,P006,M006,E003,I005,1,7621,3429.45,4191.55
S000435,20250421,C0325,P003,M006,E008,I002,1,2199,1319.4,879.6
S000436,20260103,C0742,P012,M003,E005,I001,4,1273,827.45,445.55
S000437,20250826,C0556,P012,M008,E004,I005,2,1396,907.4,488.6
S000438,20251024,C0750,P009,M008,E005,I005,5,4348,2391.4,1956.6
S000439,20261223,C0159,P003,M008,E005,I003,5,1341,804.6,536.4
S000440,20240102,C0795,P006,M007,E003,I001,5,6219,2798.55,3420.45
S000441,20250504,C0329,P014,M002,E009,I004,2,1245,809.25,435.75
S000442,20241111,C0628,P009,M005,E006,I004,3,5575,3066.25,2508.75
S000443,20261207,C0675,P002,M002,E001,I002,2,697,453.05,243.95
S000444,20250217,C0110,P014,M008,E004,I001,1,564,366.6,197.4
S000445,20260306,C0674,P010,M008,E009,I005,5,2114,1374.1,739.9
S000446,20260120,C0227,P005,M002,E001,I002,4,2902,1305.9,1596.1
S000447,20260816,C0821,P015,M001,E006,I005,4,663,430.95,232.05
S000448,20240429,C0844,P014,M005,E009,I001,1,1255,815.75,439.25
S000449,20240608,C0968,P014,M004,E009,I001,1,1122,729.3,392.7
S000450,20261224,C0395,P012,M004,E004,I005,2,973,632.45,340.55
S000451,20250101,C0572,P010,M007,E002,I005,3,2080,1352.0,728.0
S000452,20260524,C0905,P011,M002,E003,I002,5,1739,1130.35,608.65
S000453,20251122,C0674,P007,M003,E009,I005,4,6634,2985.3,3648.7
S000454,20251007,C0564,P015,M006,E006,I004,4,1221,793.65,427.35
S000455,20250507,C0577,P014,M004,E007,I005,3,1162,755.3,406.7
S000456,20260705,C0983,P006,M007,E001,I001,3,6206,2792.7,3413.3
S000457,20261126,C0139,P010,M005,E001,I003,2,833,541.45,291.55
S000458,20251006,C0023,P004,M005,E009,I005,5,2952,1771.2,1180.8
S000459,20241112,C0097,P010,M001,E008,I003,2,1970,1280.5,689.5
S000460,20260121,C0911,P003,M004,E004,I003,3,1742,1045.2,696.8
S000461,20260329,C0583,P002,M004,E002,I003,4,1668,1084.2,583.8
S000462,20240714,C0610,P003,M005,E001,I005,4,2199,1319.4,879.6
S000463,20251115,C0357,P002,M007,E007,I001,2,614,399.1,214.9
S000464,20240124,C0650,P012,M007,E001,I003,5,1733,1126.45,606.55
S000465,20241102,C0335,P001,M004,E003,I001,4,1153,749.45,403.55
S000466,20240703,C0228,P008,M007,E005,I004,2,5634,3098.7,2535.3
S000467,20240618,C0488,P003,M001,E009,I004,3,1888,1132.8,755.2
S000468,20261024,C0445,P002,M003,E003,I004,5,1316,855.4,460.6
S000469,20260320,C0668,P004,M004,E009,I005,5,2199,1319.4,879.6
S000470,20240526,C0273,P004,M007,E006,I005,1,1696,1017.6,678.4
S000471,20260517,C0375,P002,M006,E004,I003,3,1347,875.55,471.45
S000472,20240219,C0789,P010,M005,E003,I003,5,2142,1392.3,749.7
S000473,20241025,C0452,P014,M001,E004,I002,3,1405,913.25,491.75
S000474,20240624,C0116,P003,M001,E004,I005,2,2751,1650.6,1100.4
S000475,20240129,C0352,P014,M002,E005,I004,4,1089,707.85,381.15
S000476,20250304,C0758,P001,M004,E004,I005,5,1179,766.35,412.65
S000477,20260916,C0638,P013,M003,E001,I004,5,1029,668.85,360.15
S000478,20240330,C0262,P015,M003,E001,I003,2,1578,1025.7,552.3
S000479,20250709,C0055,P013,M008,E001,I001,4,1765,1147.25,617.75
S000480,20260107,C0886,P011,M002,E001,I003,4,1355,880.75,474.25
S000481,20261107,C0727,P004,M002,E006,I004,5,1979,1187.4,791.6
S000482,20250116,C0204,P009,M008,E009,I001,1,2221,1221.55,999.45
S000483,20250916,C0342,P004,M008,E007,I002,1,2284,1370.4,913.6
S000484,20251228,C0641,P006,M005,E004,I005,3,5382,2421.9,2960.1
S000485,20250611,C0900,P013,M007,E001,I005,3,626,406.9,219.1
S000486,20251130,C0919,P004,M007,E003,I001,4,1510,906.0,604.0
S000487,20260504,C0247,P009,M003,E007,I003,5,3363,1849.65,1513.35
S000488,20240926,C0212,P006,M003,E010,I005,2,6179,2780.55,3398.45
S000489,20250924,C0706,P014,M003,E007,I002,5,782,508.3,273.7
S000490,20251012,C0070,P015,M002,E003,I003,2,823,534.95,288.05
S000491,20251014,C0902,P012,M007,E007,I003,4,560,364.0,196.0
S000492,20241107,C0798,P012,M004,E002,I002,2,1060,689.0,371.0
S000493,20250630,C0621,P001,M004,E010,I002,2,1753,1139.45,613.55
S000494,20260105,C0082,P011,M008,E003,I005,5,853,554.45,298.55
S000495,20250111,C0873,P008,M007,E008,I004,2,4563,2509.65,2053.35
S000496,20250408,C0034,P003,M007,E001,I003,4,1595,957.0,638.0
S000497,20250219,C0776,P004,M004,E002,I002,4,2720,1632.0,1088.0
S000498,20260930,C0705,P014,M006,E008,I002,4,1763,1145.95,617.05
S000499,20260218,C0738,P007,M006,E007,I005,5,2842,1278.9,1563.1
S000500,20261211,C0657,P010,M001,E009,I001,4,1898,1233.7,664.3
S000501,20250518,C0532,P008,M007,E001,I005,4,1847,1015.85,831.15
S000502,20250123,C0299,P009,M008,E007,I003,3,1903,1046.65,856.35
S000503,20260515,C0302,P008,M001,E009,I002,4,2863,1574.65,1288.35
S000504,20240704,C0740,P014,M002,E003,I005,5,1425,926.25,498.75
S000505,20260426,C0332,P003,M008,E001,I002,4,2005,1203.0,802.0
S000506,20250217,C0904,P010,M008,E002,I003,3,2259,1468.35,790.65
S000507,20240910,C0094,P012,M002,E008,I003,1,835,542.75,292.25
S000508,20261113,C0627,P009,M003,E007,I005,4,4646,2555.3,2090.7
S000509,20251117,C0580,P001,M003,E003,I002,2,849,551.85,297.15
S000510,20260509,C0316,P013,M005,E008,I003,2,605,393.25,211.75
S000511,20250219,C0004,P002,M005,E001,I004,4,769,499.85,269.15
S000512,20240112,C0623,P014,M008,E004,I002,5,1521,988.65,532.35
S000513,20260718,C0420,P011,M008,E002,I005,5,1774,1153.1,620.9
S000514,20250723,C0635,P001,M004,E001,I002,2,1001,650.65,350.35
S000515,20240316,C0149,P001,M001,E010,I005,3,1214,789.1,424.9
S000516,20240410,C0112,P006,M007,E003,I002,3,3218,1448.1,1769.9
S000517,20241229,C0990,P010,M008,E010,I003,1,2153,1399.45,753.55
S000518,20251023,C0378,P002,M007,E002,I004,5,1112,722.8,389.2
S000519,20260822,C0138,P002,M002,E005,I003,5,1099,714.35,384.65
S000520,20250305,C0713,P007,M004,E010,I001,1,6797,3058.65,3738.35
S000521,20261219,C0090,P010,M008,E010,I003,4,2294,1491.1,802.9
S000522,20250615,C0539,P010,M006,E003,I005,5,1448,941.2,506.8
S000523,20261016,C0505,P008,M003,E010,I002,3,5757,3166.35,2590.65
S000524,20240830,C0025,P004,M008,E002,I002,5,1203,721.8,481.2
S000525,20240403,C0342,P007,M006,E009,I002,1,5891,2650.95,3240.05
S000526,20250730,C0261,P011,M002,E005,I003,5,1212,787.8,424.2
S000527,20240113,C0117,P009,M006,E006,I004,5,4153,2284.15,1868.85
S000528,20241225,C0199,P010,M006,E006,I004,4,859,558.35,300.65
S000529,20241005,C0494,P013,M003,E008,I005,3,572,371.8,200.2
S000530,20240424,C0856,P008,M005,E010,I003,5,4891,2690.05,2200.95
S000531,20250302,C0592,P009,M006,E006,I001,2,1653,909.15,743.85
S000532,20251125,C0385,P005,M003,E010,I005,4,2755,1239.75,1515.25
S000533,20240827,C0886,P003,M005,E006,I001,3,2418,1450.8,967.2
S000534,20261014,C0899,P007,M004,E006,I004,3,3211,1444.95,1766.05
S000535,20250911,C0180,P004,M002,E006,I001,2,2275,1365.0,910.0
S000536,20260627,C0519,P015,M001,E008,I005,2,689,447.85,241.15
S000537,20260917,C0751,P004,M005,E006,I002,1,1896,1137.6,758.4
S000538,20240928,C0211,P014,M001,E008,I004,5,1557,1012.05,544.95
S000539,20250928,C0955,P002,M001,E010,I001,3,508,330.2,177.8
S000540,20240730,C0534,P008,M005,E001,I005,3,1877,1032.35,844.65
S000541,20251019,C0206,P011,M004,E005,I003,5,1229,798.85,430.15
S000542,20240828,C0280,P006,M003,E003,I003,1,6113,2750.85,3362.15
S000543,20261118,C0105,P001,M004,E009,I003,5,1775,1153.75,621.25
S000544,20241016,C0966,P006,M005,E010,I002,2,4720,2124.0,2596.0
S000545,20251124,C0554,P002,M008,E001,I002,1,1137,739.05,397.95
S000546,20240804,C0393,P008,M001,E002,I004,4,1913,1052.15,860.85
S000547,20260702,C0632,P003,M006,E005,I003,2,2643,1585.8,1057.2
S000548,20240609,C0998,P012,M008,E010,I002,1,1592,1034.8,557.2
S000549,20240718,C0467,P014,M005,E008,I004,2,1459,948.35,510.65
S000550,20250612,C0935,P004,M006,E007,I002,3,1494,896.4,597.6
S000551,20260717,C0500,P013,M001,E002,I004,1,1165,757.25,407.75
S000552,20260802,C0867,P006,M003,E005,I003,5,6421,2889.45,3531.55
S000553,20261106,C0106,P010,M007,E002,I003,5,1060,689.0,371.0
S000554,20250910,C0546,P011,M008,E007,I005,4,945,614.25,330.75
S000555,20250514,C0562,P004,M003,E008,I004,1,2471,1482.6,988.4
S000556,20260601,C0804,P006,M007,E010,I003,5,4205,1892.25,2312.75
S000557,20241220,C0679,P012,M002,E010,I004,1,983,638.95,344.05
S000558,20260806,C0334,P010,M002,E008,I002,3,2020,1313.0,707.0
S000559,20240810,C0702,P007,M007,E006,I004,1,3070,1381.5,1688.5
S000560,20241011,C0909,P002,M001,E003,I002,4,945,614.25,330.75
S000561,20260309,C0631,P009,M008,E004,I002,3,3887,2137.85,1749.15
S000562,20250915,C0941,P005,M007,E006,I001,5,7171,3226.95,3944.05
S000563,20261111,C0414,P001,M003,E005,I001,3,1752,1138.8,613.2
S000564,20240418,C0001,P015,M006,E002,I003,1,1624,1055.6,568.4
S000565,20260318,C0641,P004,M006,E007,I004,4,2084,1250.4,833.6
S000566,20250308,C0679,P007,M003,E008,I002,2,6965,3134.25,3830.75
S000567,20260107,C0861,P009,M007,E003,I003,2,4650,2557.5,2092.5
S000568,20240526,C0664,P003,M001,E003,I004,4,1223,733.8,489.2
S000569,20241008,C0658,P003,M007,E008,I005,4,1373,823.8,549.2
S000570,20260719,C0522,P010,M007,E009,I004,4,1168,759.2,408.8
S000571,20250115,C0435,P006,M001,E010,I004,2,4349,1957.05,2391.95
S000572,20250705,C0421,P012,M006,E001,I001,5,1527,992.55,534.45
S000573,20240819,C0595,P008,M008,E002,I002,5,4519,2485.45,2033.55
S000574,20260810,C0530,P014,M002,E009,I005,1,1072,696.8,375.2
S000575,20240608,C0701,P004,M005,E010,I001,3,2167,1300.2,866.8
S000576,20260818,C0465,P009,M008,E010,I003,4,1588,873.4,714.6
S000577,20250815,C0172,P006,M001,E010,I003,5,4913,2210.85,2702.15
S000578,20260827,C0593,P005,M003,E010,I001,3,3003,1351.35,1651.65
S000579,20240225,C0294,P013,M008,E002,I002,5,1778,1155.7,622.3
S000580,20250531,C0136,P002,M005,E005,I003,1,1069,694.85,374.15
S000581,20241223,C0932,P012,M003,E008,I003,2,728,473.2,254.8
S000582,20260920,C0186,P005,M001,E006,I001,2,4434,1995.3,2438.7
S000583,20241111,C0858,P010,M008,E007,I004,2,2482,1613.3,868.7
S000584,20241208,C0216,P011,M006,E001,I003,1,1701,1105.65,595.35
S000585,20260808,C0409,P001,M008,E005,I004,5,843,547.95,295.05
S000586,20260309,C0486,P004,M005,E003,I005,4,1977,1186.2,790.8
S000587,20260708,C0392,P001,M006,E009,I001,1,1091,709.15,381.85
S000588,20251225,C0980,P015,M007,E010,I003,3,1588,1032.2,555.8
S000589,20240720,C0262,P005,M007,E008,I002,5,4687,2109.15,2577.85
S000590,20261130,C0346,P013,M003,E006,I005,1,899,584.35,314.65
S000591,20240519,C0013,P011,M007,E002,I005,1,817,531.05,285.95
S000592,20251220,C0225,P011,M005,E005,I002,1,1713,1113.45,599.55
S000593,20240707,C0059,P001,M004,E010,I001,1,1768,1149.2,618.8
S000594,20240923,C0385,P002,M003,E002,I002,3,1738,1129.7,608.3
S000595,20240604,C0655,P005,M008,E005,I004,3,6325,2846.25,3478.75
S000596,20240531,C0284,P005,M001,E007,I004,3,3826,1721.7,2104.3
S000597,20250626,C0183,P001,M008,E002,I004,2,1028,668.2,359.8
S000598,20241231,C0661,P010,M008,E002,I002,5,1604,1042.6,561.4
S000599,20250323,C0629,P013,M002,E008,I003,1,1383,898.95,484.05
S000600,20240524,C0586,P001,M005,E008,I001,4,649,421.85,227.15
S000601,20240102,C0956,P003,M001,E007,I003,2,2537,1522.2,1014.8
S000602,20260312,C0589,P012,M001,E009,I004,4,1175,763.75,411.25
S000603,20240523,C0554,P007,M004,E001,I004,4,5808,2613.6,3194.4
S000604,20260105,C0342,P002,M005,E007,I001,1,1661,1079.65,581.35
S000605,20251127,C0083,P006,M008,E005,I002,2,6879,3095.55,3783.45
S000606,20260225,C0677,P009,M004,E005,I004,1,1822,1002.1,819.9
S000607,20260105,C0499,P011,M002,E008,I002,2,2210,1436.5,773.5
S000608,20240221,C0738,P001,M004,E008,I004,1,895,581.75,313.25
S000609,20250922,C0512,P013,M008,E001,I001,3,1607,1044.55,562.45
S000610,20240328,C0416,P001,M002,E004,I005,4,1191,774.15,416.85
S000611,20241101,C0759,P011,M004,E002,I001,2,1898,1233.7,664.3
S000612,20260823,C0929,P008,M001,E004,I002,1,1656,910.8,745.2
S000613,20240412,C0927,P003,M005,E002,I004,5,2495,1497.0,998.0
S000614,20240510,C0838,P003,M002,E002,I004,5,2910,1746.0,1164.0
S000615,20250327,C0065,P013,M004,E007,I003,4,1760,1144.0,616.0
S000616,20241008,C0330,P006,M004,E001,I005,2,3489,1570.05,1918.95
S000617,20240904,C0281,P006,M003,E007,I002,3,3017,1357.65,1659.35
S000618,20260617,C0250,P009,M001,E003,I001,5,2851,1568.05,1282.95
S000619,20240202,C0901,P007,M008,E002,I001,1,3792,1706.4,2085.6
S000620,20250804,C0427,P003,M008,E003,I002,2,1382,829.2,552.8
S000621,20261207,C0462,P011,M007,E004,I002,5,1354,880.1,473.9
S000622,20250103,C0735,P012,M008,E010,I001,3,577,375.05,201.95
S000623,20240110,C0572,P006,M004,E004,I001,5,5930,2668.5,3261.5
S000624,20260111,C0884,P002,M004,E008,I002,3,1767,1148.55,618.45
S000625,20240818,C0816,P001,M003,E008,I004,2,896,582.4,313.6
S000626,20240329,C0056,P003,M006,E005,I002,4,2572,1543.2,1028.8
S000627,20260717,C0045,P005,M002,E001,I005,2,5238,2357.1,2880.9
S000628,20240229,C0497,P003,M002,E002,I002,4,2808,1684.8,1123.2
S000629,20251029,C0430,P010,M004,E006,I002,1,1987,1291.55,695.45
S000630,20240719,C0243,P006,M007,E004,I004,2,4365,1964.25,2400.75
S000631,20260919,C0056,P002,M007,E003,I002,5,1464,951.6,512.4
S000632,20260304,C0383,P008,M003,E008,I002,3,2958,1626.9,1331.1
S000633,20251118,C0131,P005,M001,E010,I001,3,4156,1870.2,2285.8
S000634,20260811,C0470,P003,M007,E003,I003,2,1427,856.2,570.8
S000635,20241117,C0809,P015,M003,E010,I005,2,1104,717.6,386.4
S000636,20261204,C0501,P002,M004,E010,I004,4,1343,872.95,470.05
S000637,20260526,C0754,P005,M004,E004,I003,4,2618,1178.1,1439.9
S000638,20241101,C0936,P010,M001,E007,I001,1,1255,815.75,439.25
S000639,20240309,C0436,P008,M007,E008,I001,4,5630,3096.5,2533.5
S000640,20240619,C0572,P008,M001,E007,I002,2,3470,1908.5,1561.5
S000641,20250504,C0664,P006,M002,E001,I004,3,4923,2215.35,2707.65
S000642,20260729,C0879,P003,M001,E008,I004,2,2640,1584.0,1056.0
S000643,20250113,C0809,P014,M006,E008,I001,1,1330,864.5,465.5
S000644,20261223,C0034,P007,M005,E007,I003,5,5227,2352.15,2874.85
S000645,20240614,C0636,P009,M006,E001,I005,3,3196,1757.8,1438.2
S000646,20240815,C0393,P015,M006,E008,I005,1,605,393.25,211.75
S000647,20241224,C0664,P006,M002,E009,I002,2,5501,2475.45,3025.55
S000648,20240820,C0665,P006,M008,E010,I002,2,4454,2004.3,2449.7
S000649,20250701,C0516,P006,M007,E005,I001,1,5389,2425.05,2963.95
S000650,20260715,C0498,P006,M002,E008,I005,5,5328,2397.6,2930.4
S000651,20260714,C0636,P015,M006,E002,I002,4,1098,713.7,384.3
S000652,20260311,C0920,P002,M003,E005,I001,1,664,431.6,232.4
S000653,20240817,C0714,P003,M003,E008,I002,2,1765,1059.0,706.0
S000654,20250823,C0427,P009,M003,E008,I003,4,1685,926.75,758.25
S000655,20250820,C0194,P008,M002,E001,I002,5,1675,921.25,753.75
S000656,20260423,C0593,P011,M006,E006,I004,5,1487,966.55,520.45
S000657,20261221,C0863,P011,M008,E008,I003,5,2227,1447.55,779.45
S000658,20250919,C0176,P003,M005,E004,I004,3,2816,1689.6,1126.4
S000659,20241030,C0362,P005,M005,E008,I002,5,2887,1299.15,1587.85
S000660,20250807,C0187,P015,M003,E003,I002,2,829,538.85,290.15
S000661,20251010,C0589,P002,M003,E008,I003,3,584,379.6,204.4
S000662,20240312,C0682,P003,M006,E006,I002,3,1620,972.0,648.0
S000663,20241128,C0547,P008,M005,E002,I001,4,5922,3257.1,2664.9
S000664,20241024,C0971,P015,M008,E006,I002,1,1522,989.3,532.7
S000665,20261105,C0340,P012,M005,E008,I003,5,1618,1051.7,566.3
S000666,20260624,C0347,P011,M002,E008,I001,2,1101,715.65,385.35
S000667,20240827,C0316,P011,M001,E007,I005,2,1928,1253.2,674.8
S000668,20240708,C0335,P008,M001,E010,I002,5,4427,2434.85,1992.15
S000669,20250723,C0201,P009,M001,E002,I005,4,3319,1825.45,1493.55
S000670,20240627,C1000,P011,M007,E004,I004,3,2175,1413.75,761.25
S000671,20261113,C0967,P010,M001,E006,I004,2,2039,1325.35,713.65
S000672,20260127,C0396,P012,M006,E001,I003,3,1375,893.75,481.25
S000673,20260701,C0896,P006,M002,E004,I004,4,5023,2260.35,2762.65
S000674,20250814,C0168,P013,M007,E007,I002,5,1406,913.9,492.1
S000675,20241021,C0213,P010,M005,E008,I005,3,976,634.4,341.6
S000676,20260208,C0091,P002,M001,E007,I003,4,1709,1110.85,598.15
S000677,20260804,C0728,P003,M003,E004,I002,4,2338,1402.8,935.2
S000678,20261001,C0044,P005,M005,E010,I003,4,7037,3166.65,3870.35
S000679,20250404,C0028,P009,M001,E003,I003,3,5296,2912.8,2383.2
S000680,20260825,C0128,P011,M005,E007,I002,4,2103,1366.95,736.05
S000681,20240228,C0123,P015,M005,E008,I001,5,1001,650.65,350.35
S000682,20260911,C0580,P012,M007,E005,I004,1,1240,806.0,434.0
S000683,20240205,C0866,P006,M005,E003,I005,1,6698,3014.1,3683.9
S000684,20260802,C0900,P003,M003,E006,I002,1,1854,1112.4,741.6
S000685,20260509,C0652,P005,M006,E001,I003,3,5458,2456.1,3001.9
S000686,20261118,C0199,P009,M003,E002,I005,2,2129,1170.95,958.05
S000687,20251009,C0847,P009,M005,E005,I003,1,4142,2278.1,1863.9
S000688,20241021,C0014,P009,M003,E009,I003,3,4380,2409.0,1971.0
S000689,20260423,C0349,P013,M003,E002,I002,2,1493,970.45,522.55
S000690,20250120,C0815,P009,M002,E007,I004,1,3311,1821.05,1489.95
S000691,20240205,C0492,P002,M006,E005,I003,2,768,499.2,268.8
S000692,20261207,C0782,P014,M006,E003,I003,1,1405,913.25,491.75
S000693,20250331,C0132,P012,M003,E004,I003,2,742,482.3,259.7
S000694,20240609,C0436,P004,M002,E002,I001,4,1466,879.6,586.4
